Dataset	MovieID	Title	Year	Reason
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357747 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357747}
movies-32M	216885	Chamada a Cobrar	2012	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357748 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357748}
movies-32M	216887	A Game of Honor	2011	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Ați descărcat subtitrările permise pentru „5000” pentru o perioadă de 24 de ore.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357748 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357748}
movies-32M	216889	Lady Driver	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Na-download mo na ang iyong pinahihintulutang 5000 na mga subtitle para sa 24 na oras.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357749 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357749}
movies-32M	216899	The First Legion	1951	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357750 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357750}
movies-32M	216901	Taking Father Home	2005	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Vous avez atteint votre limite de 5000 sous-titres pour 24 heures.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357751 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357751}
movies-32M	216903	The Other Half	2006	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357751 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357751}
movies-32M	216905	Idel adel adel	1945	no_subtitles_found
movies-32M	216911	Girls' Encounter	2018	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Pobrałeś dozwolone napisy do filmu „5000” na 24 godziny.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357753 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357753}
movies-32M	216921	Das Wunder von Worgl	2018	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357753 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357753}
movies-32M	216933	Paar	1984	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357754 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357754}
movies-32M	216935	The Domain	2019	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Vous avez atteint votre limite de 5000 sous-titres pour 24 heures.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357755 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357755}
movies-32M	216937	Da 5 Bloods	2020	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357755 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357755}
movies-32M	216941	Valentin de las Sierras	1968	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357756 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357756}
movies-32M	216945	M.O.M. Mothers of Monsters	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Έχετε κατεβάσει τους υπότιτλους της σειράς «5000» που έχετε δικαίωμα να χρησιμοποιήσετε για 24 ώρες.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357757 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357757}
movies-32M	216953	The Devil's Business	2012	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Anda telah memuat turun sari kata 5000 yang dibenarkan untuk 24 jam.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357758 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357758}
movies-32M	216955	Locations: Looking for Rusty James	2013	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357758 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357758}
movies-32M	216957	For Rent	2005	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Du har nu adgang til underteksterne til *5000* i 24 timer.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357759 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357759}
movies-32M	216959	Life the Way It Is	1978	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357760 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357760}
movies-32M	216963	Possessor	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Sizga ruxsat etilgan5000-subtitrlarni 24 soatga yuklab oldingiz.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357761 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357761}
movies-32M	216965	Johnny Carson: King of Late Night	2012	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357761 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357761}
movies-32M	216967	The Stand at Paxton County	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Na-download mo na ang iyong pinahihintulutang 5000 na mga subtitle para sa 24 na oras.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357762 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357762}
movies-32M	216969	Chandni	1989	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357763 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357763}
movies-32M	216973	Sparks & Embers	2015	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"आपने 24 घंटे के लिए अपने अनुमत \u0026#x27;5000\u0026#x27; उपशीर्षक डाउनलोड कर लिए हैं।Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357764 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357764}
movies-32M	216975	One Day	2016	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Ați descărcat subtitrările permise pentru „5000” pentru o perioadă de 24 de ore.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357764 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357764}
movies-32M	216977	National Geographic: China's Lost Girls	2004	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Anda telah memuat turun sari kata 5000 yang dibenarkan untuk 24 jam.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357765 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357765}
movies-32M	216979	Crash of Flight 447	2010	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357766 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357766}
movies-32M	216981	Luv Shuv Tey Chicken Khurana	2012	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357767 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357767}
movies-32M	216983	Beta	1992	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"आपने 24 घंटे के लिए अपने अनुमत \u0026#x27;5000\u0026#x27; उपशीर्षक डाउनलोड कर लिए हैं।Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357767 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357767}
movies-32M	216985	Dil Kabaddi	2008	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357768 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357768}
movies-32M	216987	The Pastor and the Pro	2018	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Ju keni shkarkuar subtitrat e lejuar të \u0026quot;5000\u0026quot; për 24 orë.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357769 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357769}
movies-32M	216989	Holiday Breakup	2016	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357770 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357770}
movies-32M	216991	Neal 'n' Nikki	2005	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357770 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357770}
movies-32M	216995	Do Knot Disturb	2009	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357771 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357771}
movies-32M	216997	Jodi Breakers	2012	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Sizga ruxsat etilgan5000-subtitrlarni 24 soatga yuklab oldingiz.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357772 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357772}
movies-32M	216999	The Elephant and the Butterfly	2017	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-02 00:00:00 UTC) ts=1780357773 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-02T00:00:00.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357773}
movies-32M	217001	The Voices	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 00 hours and 10 minutes (2026-06-01 23:59:59 UTC) ts=1780357773 ","reset_time":"00 hours and 10 minutes","reset_time_utc":"2026-06-01T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780357773}
